#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/cemu/RNGDumpAll.bin|  2.09e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  15|   1000000|     100|0.85713149|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.86329147|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.97198765|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.74481615|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.22322835|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.39524523|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.37060155|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.32938461|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.37320495|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.84917412|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.89424075|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.31031086|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.72106994|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.76097528|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.60537248|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.20461713|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.99211206|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.33265497|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.81501180|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.59434956|  PASSED  
             dab_dct| 256|     50000|       1|0.56827132|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.79620217|  PASSED  
        dab_filltree|  32|  15000000|       1|0.96427830|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.58922328|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.66947479|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.84801766|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/cemu/RNGDumpAll.bin|  2.09e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.84028490|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.93720158|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.44006247|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.51891103|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.95567179|  PASSED  
        diehard_opso|   0|   2097152|     100|0.74815233|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.81885386|  PASSED  
         diehard_dna|   0|   2097152|     100|0.46339654|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.61873414|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.27295958|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.96913730|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.00869115|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.17412616|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.98247783|  PASSED  
        diehard_sums|   0|       100|     100|0.44079659|  PASSED  
        diehard_runs|   0|    100000|     100|0.48137803|  PASSED  
        diehard_runs|   0|    100000|     100|0.44773461|  PASSED  
       diehard_craps|   0|    200000|     100|0.76514532|  PASSED  
       diehard_craps|   0|    200000|     100|0.18535618|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.75457645|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.18442776|  PASSED  
         sts_monobit|   1|    100000|     100|0.97517973|  PASSED  
            sts_runs|   2|    100000|     100|0.84138045|  PASSED  
          sts_serial|   1|    100000|     100|0.39318927|  PASSED  
          sts_serial|   2|    100000|     100|0.68959866|  PASSED  
          sts_serial|   3|    100000|     100|0.79398398|  PASSED  
          sts_serial|   3|    100000|     100|0.44557282|  PASSED  
          sts_serial|   4|    100000|     100|0.99685880|   WEAK   
          sts_serial|   4|    100000|     100|0.93689443|  PASSED  
          sts_serial|   5|    100000|     100|0.60226558|  PASSED  
          sts_serial|   5|    100000|     100|0.13361673|  PASSED  
          sts_serial|   6|    100000|     100|0.99567115|   WEAK   
          sts_serial|   6|    100000|     100|0.05729388|  PASSED  
          sts_serial|   7|    100000|     100|0.56070631|  PASSED  
          sts_serial|   7|    100000|     100|0.83783762|  PASSED  
          sts_serial|   8|    100000|     100|0.79523288|  PASSED  
          sts_serial|   8|    100000|     100|0.68342082|  PASSED  
          sts_serial|   9|    100000|     100|0.34737682|  PASSED  
          sts_serial|   9|    100000|     100|0.21013595|  PASSED  
          sts_serial|  10|    100000|     100|0.11133148|  PASSED  
          sts_serial|  10|    100000|     100|0.17999632|  PASSED  
          sts_serial|  11|    100000|     100|0.06161068|  PASSED  
          sts_serial|  11|    100000|     100|0.44115921|  PASSED  
          sts_serial|  12|    100000|     100|0.17703827|  PASSED  
          sts_serial|  12|    100000|     100|0.55667406|  PASSED  
          sts_serial|  13|    100000|     100|0.56119746|  PASSED  
          sts_serial|  13|    100000|     100|0.07065833|  PASSED  
          sts_serial|  14|    100000|     100|0.93402856|  PASSED  
          sts_serial|  14|    100000|     100|0.71546366|  PASSED  
          sts_serial|  15|    100000|     100|0.93636841|  PASSED  
          sts_serial|  15|    100000|     100|0.95604996|  PASSED  
          sts_serial|  16|    100000|     100|0.81189607|  PASSED  
          sts_serial|  16|    100000|     100|0.48525362|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.66995807|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.98589893|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.78528751|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.68550396|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.59836828|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.40937749|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.99546342|   WEAK   
         rgb_bitdist|   8|    100000|     100|0.71504914|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.65946578|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.59504316|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.11060083|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.36172075|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.13582424|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.12995122|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.20942337|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.10641539|  PASSED  
    rgb_permutations|   2|    100000|     100|0.64520699|  PASSED  
    rgb_permutations|   3|    100000|     100|0.42823695|  PASSED  
    rgb_permutations|   4|    100000|     100|0.38873452|  PASSED  
    rgb_permutations|   5|    100000|     100|0.17552902|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.66347338|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.10135193|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.94276736|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.90650977|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.50064109|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.28938114|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.38063263|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.06755271|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.58279088|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.85051417|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.79753307|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.27988539|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.88823693|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.81497661|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.99651594|   WEAK   
      rgb_lagged_sum|  15|   1000000|     100|0.80384585|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.15633786|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.49921642|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.38993923|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.51928696|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.98930581|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.78314426|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.94404157|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.86822628|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.86035404|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.57520124|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.10537435|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.63464727|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.61683804|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.32079119|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.74381795|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.30487259|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.50924931|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.66171442|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.69873834|  PASSED  
             dab_dct| 256|     50000|       1|0.77759477|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.69858397|  PASSED  
        dab_filltree|  32|  15000000|       1|0.93256126|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.37435709|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.41415854|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.14100316|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/cemu/RNGDumpAll.bin|  2.16e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.86563710|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.59509998|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.28782054|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.92861371|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.52793113|  PASSED  
        diehard_opso|   0|   2097152|     100|0.60061245|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.77983181|  PASSED  
         diehard_dna|   0|   2097152|     100|0.12020980|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.99960675|   WEAK   
diehard_count_1s_byt|   0|    256000|     100|0.89085191|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.54399718|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.78644604|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.15530435|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.11291062|  PASSED  
        diehard_sums|   0|       100|     100|0.16742357|  PASSED  
        diehard_runs|   0|    100000|     100|0.62390965|  PASSED  
        diehard_runs|   0|    100000|     100|0.61489019|  PASSED  
       diehard_craps|   0|    200000|     100|0.85855295|  PASSED  
       diehard_craps|   0|    200000|     100|0.58514774|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.63916870|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.19833568|  PASSED  
         sts_monobit|   1|    100000|     100|0.45246425|  PASSED  
            sts_runs|   2|    100000|     100|0.82024307|  PASSED  
          sts_serial|   1|    100000|     100|0.60733876|  PASSED  
          sts_serial|   2|    100000|     100|0.44523607|  PASSED  
          sts_serial|   3|    100000|     100|0.71165051|  PASSED  
          sts_serial|   3|    100000|     100|0.74784485|  PASSED  
          sts_serial|   4|    100000|     100|0.37268540|  PASSED  
          sts_serial|   4|    100000|     100|0.24111845|  PASSED  
          sts_serial|   5|    100000|     100|0.49421261|  PASSED  
          sts_serial|   5|    100000|     100|0.27559434|  PASSED  
          sts_serial|   6|    100000|     100|0.18579122|  PASSED  
          sts_serial|   6|    100000|     100|0.83214145|  PASSED  
          sts_serial|   7|    100000|     100|0.38505212|  PASSED  
          sts_serial|   7|    100000|     100|0.94137789|  PASSED  
          sts_serial|   8|    100000|     100|0.89906532|  PASSED  
          sts_serial|   8|    100000|     100|0.82153018|  PASSED  
          sts_serial|   9|    100000|     100|0.91255296|  PASSED  
          sts_serial|   9|    100000|     100|0.35985285|  PASSED  
          sts_serial|  10|    100000|     100|0.65947039|  PASSED  
          sts_serial|  10|    100000|     100|0.98836548|  PASSED  
          sts_serial|  11|    100000|     100|0.99451728|  PASSED  
          sts_serial|  11|    100000|     100|0.80375386|  PASSED  
          sts_serial|  12|    100000|     100|0.77079772|  PASSED  
          sts_serial|  12|    100000|     100|0.99770331|   WEAK   
          sts_serial|  13|    100000|     100|0.97127479|  PASSED  
          sts_serial|  13|    100000|     100|0.98376975|  PASSED  
          sts_serial|  14|    100000|     100|0.27916450|  PASSED  
          sts_serial|  14|    100000|     100|0.79078322|  PASSED  
          sts_serial|  15|    100000|     100|0.26670444|  PASSED  
          sts_serial|  15|    100000|     100|0.81893988|  PASSED  
          sts_serial|  16|    100000|     100|0.26750050|  PASSED  
          sts_serial|  16|    100000|     100|0.88802959|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.80103230|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.96416208|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.10657500|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.70957499|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.63953800|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.76253415|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.43678783|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.10659279|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.58924548|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.58086762|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.64379884|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.33745578|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.60644172|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.99775179|   WEAK   
rgb_minimum_distance|   4|     10000|    1000|0.55518062|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.65152799|  PASSED  
    rgb_permutations|   2|    100000|     100|0.10240857|  PASSED  
    rgb_permutations|   3|    100000|     100|0.62954753|  PASSED  
    rgb_permutations|   4|    100000|     100|0.83907456|  PASSED  
    rgb_permutations|   5|    100000|     100|0.83982840|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.43567285|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.47323381|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.35110655|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.47858501|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.98696252|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.74425593|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.59187019|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.30103666|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.26758071|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.00725007|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.72024813|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.09037074|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.23762535|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.40201127|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.42101866|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.90972856|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.12146451|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.68047366|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.58344108|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.82945063|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.15350445|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.03370065|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.91479621|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.29467838|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.60622622|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.10963753|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.49859995|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.36399843|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.84577680|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.75908498|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.00626055|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.01113142|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.23377616|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.84431474|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.34897956|  PASSED  
             dab_dct| 256|     50000|       1|0.47934574|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.42281699|  PASSED  
        dab_filltree|  32|  15000000|       1|0.14612716|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.81455828|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.38367877|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.50128957|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/cemu/RNGDumpAll.bin|  2.04e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.16052016|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.71079272|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.75828104|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.79027020|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.54951494|  PASSED  
        diehard_opso|   0|   2097152|     100|0.97132804|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.86012066|  PASSED  
         diehard_dna|   0|   2097152|     100|0.98432946|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.13289940|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.04658859|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.45685225|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.99583268|   WEAK   
    diehard_3dsphere|   3|      4000|     100|0.31753410|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.48560555|  PASSED  
        diehard_sums|   0|       100|     100|0.07653160|  PASSED  
        diehard_runs|   0|    100000|     100|0.92175002|  PASSED  
        diehard_runs|   0|    100000|     100|0.73732289|  PASSED  
       diehard_craps|   0|    200000|     100|0.30977555|  PASSED  
       diehard_craps|   0|    200000|     100|0.61082066|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.33322224|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.22436890|  PASSED  
         sts_monobit|   1|    100000|     100|0.08490046|  PASSED  
            sts_runs|   2|    100000|     100|0.44530944|  PASSED  
          sts_serial|   1|    100000|     100|0.48528795|  PASSED  
          sts_serial|   2|    100000|     100|0.15402038|  PASSED  
          sts_serial|   3|    100000|     100|0.23395910|  PASSED  
          sts_serial|   3|    100000|     100|0.80838999|  PASSED  
          sts_serial|   4|    100000|     100|0.13807894|  PASSED  
          sts_serial|   4|    100000|     100|0.12642348|  PASSED  
          sts_serial|   5|    100000|     100|0.93119576|  PASSED  
          sts_serial|   5|    100000|     100|0.15794675|  PASSED  
          sts_serial|   6|    100000|     100|0.69000019|  PASSED  
          sts_serial|   6|    100000|     100|0.42767682|  PASSED  
          sts_serial|   7|    100000|     100|0.35444022|  PASSED  
          sts_serial|   7|    100000|     100|0.90399249|  PASSED  
          sts_serial|   8|    100000|     100|0.65370483|  PASSED  
          sts_serial|   8|    100000|     100|0.21695221|  PASSED  
          sts_serial|   9|    100000|     100|0.03684135|  PASSED  
          sts_serial|   9|    100000|     100|0.48310357|  PASSED  
          sts_serial|  10|    100000|     100|0.96244549|  PASSED  
          sts_serial|  10|    100000|     100|0.83458045|  PASSED  
          sts_serial|  11|    100000|     100|0.99529187|   WEAK   
          sts_serial|  11|    100000|     100|0.61362709|  PASSED  
          sts_serial|  12|    100000|     100|0.13069695|  PASSED  
          sts_serial|  12|    100000|     100|0.95482446|  PASSED  
          sts_serial|  13|    100000|     100|0.52176812|  PASSED  
          sts_serial|  13|    100000|     100|0.20916018|  PASSED  
          sts_serial|  14|    100000|     100|0.35565381|  PASSED  
          sts_serial|  14|    100000|     100|0.59221252|  PASSED  
          sts_serial|  15|    100000|     100|0.93686140|  PASSED  
          sts_serial|  15|    100000|     100|0.93541702|  PASSED  
          sts_serial|  16|    100000|     100|0.62290612|  PASSED  
          sts_serial|  16|    100000|     100|0.01852320|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.37794708|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.71425063|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.99850590|   WEAK   
         rgb_bitdist|   4|    100000|     100|0.73617422|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.22899808|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.46220730|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.29105910|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.16081710|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.97237174|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.29747709|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.16995654|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.11151124|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.52492067|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.91771878|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.25797497|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.82653506|  PASSED  
    rgb_permutations|   2|    100000|     100|0.54115637|  PASSED  
    rgb_permutations|   3|    100000|     100|0.84213187|  PASSED  
    rgb_permutations|   4|    100000|     100|0.85704604|  PASSED  
    rgb_permutations|   5|    100000|     100|0.83816915|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.95674622|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.37119220|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.96136348|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.99453565|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.22908890|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.22260462|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.52859818|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.53332426|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.87531254|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.41341276|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.38234016|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.39728299|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.89529960|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.36397744|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.87510691|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.42605497|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.17627540|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.16463773|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.13753753|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.72551885|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.51680619|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.23173475|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.48161777|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.46782541|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.00530386|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.19148295|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.01276450|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.46723586|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.02009908|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.84984463|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.08285191|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.62195964|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.94865452|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.77581967|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.07696863|  PASSED  
             dab_dct| 256|     50000|       1|0.56845166|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.36515344|  PASSED  
        dab_filltree|  32|  15000000|       1|0.22113696|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.13127432|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.99115824|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.99417016|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/cemu/RNGDumpAll.bin|  1.38e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.81568020|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.91238225|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.76161902|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.77850120|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.67361064|  PASSED  
        diehard_opso|   0|   2097152|     100|0.49043447|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.99950453|   WEAK   
         diehard_dna|   0|   2097152|     100|0.57861358|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.16684887|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.01105704|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.55728091|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.41260924|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.65151905|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.50214411|  PASSED  
        diehard_sums|   0|       100|     100|0.14036005|  PASSED  
        diehard_runs|   0|    100000|     100|0.93378124|  PASSED  
        diehard_runs|   0|    100000|     100|0.80796613|  PASSED  
       diehard_craps|   0|    200000|     100|0.69056424|  PASSED  
       diehard_craps|   0|    200000|     100|0.61722841|  PASSED  
